"Time","Engine Total Fuel Used (l)","Combustible Calculado (l)","Engine Fuel Rate (l/h)","Engine Instantaneous Fuel Economy (km/L)","Wheel-Based Vehicle Speed (kph)","High Resolution Total Vehicle Distance (m)"
7015.000,41502.000,41502.357,0.000,125.506,93.398,136895.325
7015.999,41502.000,41502.357,0.000,125.506,93.797,136895.355
7017.000,41502.000,41502.357,0.000,125.506,93.898,136895.380
7018.000,41502.000,41502.357,0.000,125.506,94.199,136895.405
7018.999,41502.000,41502.357,0.000,125.506,94.297,136895.430
7020.000,41502.000,41502.357,0.000,125.506,94.199,136895.455
7020.999,41502.000,41502.357,0.000,125.506,94.000,136895.485
7022.000,41502.000,41502.357,0.000,125.506,93.898,136895.510
7022.999,41502.000,41502.357,0.000,125.506,93.598,136895.535
7024.001,41502.000,41502.357,0.000,125.506,93.797,136895.560
7025.001,41502.000,41502.357,0.000,125.506,93.699,136895.590
7025.999,41502.000,41502.357,0.000,125.506,94.098,136895.615
7027.001,41502.000,41502.357,0.000,125.506,94.199,136895.640
7028.000,41502.000,41502.357,0.000,125.506,93.898,136895.665
7028.999,41502.000,41502.357,0.000,125.506,94.000,136895.690
7029.999,41502.000,41502.357,0.000,125.506,93.898,136895.720
7031.000,41502.000,41502.357,0.000,125.506,93.898,136895.745
7031.999,41502.000,41502.357,0.000,125.506,94.098,136895.770
7033.000,41502.000,41502.357,0.000,125.506,94.199,136895.795
7033.999,41502.000,41502.357,0.000,125.506,94.297,136895.825
7035.000,41502.000,41502.357,0.000,125.506,94.297,136895.850
7036.000,41502.000,41502.357,0.000,125.506,93.898,136895.875
7036.999,41502.000,41502.357,0.000,125.506,94.098,136895.900
7038.000,41502.000,41502.357,0.000,125.506,94.000,136895.925
7039.000,41502.000,41502.357,0.000,125.506,93.699,136895.955
7039.999,41502.000,41502.357,0.000,125.506,93.797,136895.980
7040.999,41502.000,41502.357,0.000,125.506,93.699,136896.005
7041.999,41502.000,41502.357,0.000,125.506,93.797,136896.030
7042.999,41502.000,41502.357,0.000,125.506,93.797,136896.055
7044.000,41502.000,41502.357,0.000,125.506,93.898,136896.085
7045.000,41502.000,41502.357,0.000,125.506,94.000,136896.110
7046.026,41502.000,41502.357,0.000,125.506,93.797,136896.135
7046.999,41502.000,41502.357,0.000,125.506,93.797,136896.160
7048.000,41502.000,41502.357,0.000,125.506,93.898,136896.190
7049.001,41502.000,41502.357,0.000,125.506,93.898,136896.215
7050.001,41502.000,41502.357,0.000,125.506,93.898,136896.240
7051.000,41502.000,41502.357,0.000,125.506,94.098,136896.265
7051.999,41502.000,41502.357,0.000,125.506,94.098,136896.290
7053.000,41502.000,41502.357,0.000,125.506,94.000,136896.320
7053.999,41502.000,41502.357,0.000,125.506,93.797,136896.345
7055.000,41502.000,41502.357,0.000,125.506,93.699,136896.370
7056.001,41502.000,41502.357,0.000,125.506,93.797,136896.395
7057.000,41502.000,41502.357,0.000,125.506,93.898,136896.425
7058.000,41502.000,41502.357,0.000,125.506,94.098,136896.450
7059.002,41502.000,41502.357,0.000,125.506,94.500,136896.475
7060.000,41502.000,41502.357,0.000,125.506,94.199,136896.500
7060.999,41502.000,41502.357,0.000,125.506,94.000,136896.525
7061.999,41502.000,41502.357,0.000,125.506,94.000,136896.555
7063.000,41502.000,41502.357,0.000,125.506,94.000,136896.580
7064.000,41502.000,41502.357,0.000,125.506,93.699,136896.605
7065.000,41502.000,41502.357,0.000,125.506,93.500,136896.630
7065.999,41502.000,41502.357,0.000,125.506,93.500,136896.660
7067.000,41502.000,41502.357,0.000,125.506,94.000,136896.685
7067.999,41502.000,41502.357,0.000,125.506,94.000,136896.710
7069.000,41502.000,41502.357,0.000,125.506,94.000,136896.735
7070.000,41502.000,41502.357,0.000,125.506,94.000,136896.760
7070.999,41502.000,41502.357,0.000,125.506,94.000,136896.790
7072.000,41502.000,41502.357,0.000,125.506,93.797,136896.815
7072.999,41502.000,41502.357,0.000,125.506,93.699,136896.840
7074.000,41502.000,41502.357,0.000,125.506,93.500,136896.865
7075.003,41502.000,41502.357,0.000,125.506,93.500,136896.895
7075.999,41502.000,41502.357,0.000,125.506,93.797,136896.920
7077.000,41502.000,41502.357,0.000,125.506,93.898,136896.945
7078.000,41502.000,41502.357,0.000,125.506,94.098,136896.970
7078.999,41502.000,41502.357,0.000,125.506,94.098,136896.995
7080.000,41502.000,41502.357,0.000,125.506,94.199,136897.025
7081.009,41502.000,41502.357,0.000,125.506,94.199,136897.050
7082.000,41502.000,41502.357,0.000,125.506,94.000,136897.075
7082.999,41502.000,41502.357,0.000,125.506,93.797,136897.100
7084.000,41502.000,41502.357,0.000,125.506,93.797,136897.125
7085.000,41502.000,41502.357,0.000,125.506,93.699,136897.155
7086.000,41502.000,41502.357,0.000,125.506,93.898,136897.180
7087.001,41502.000,41502.357,0.000,125.506,93.898,136897.205
7087.999,41502.000,41502.357,0.000,125.506,93.898,136897.230
7088.999,41502.000,41502.357,0.000,125.506,93.898,136897.260
7089.999,41502.000,41502.357,0.000,125.506,93.898,136897.285
7091.001,41502.000,41502.357,0.000,125.506,93.898,136897.310
7092.000,41502.000,41502.357,0.000,125.506,93.699,136897.335
7093.000,41502.000,41502.357,0.000,125.506,93.699,136897.360
7094.000,41502.000,41502.357,0.000,125.506,93.797,136897.390
7095.000,41502.000,41502.357,0.000,125.506,94.098,136897.415
7096.000,41502.000,41502.357,0.000,125.506,94.000,136897.440
7097.000,41502.000,41502.357,0.000,125.506,93.797,136897.465
7098.001,41502.000,41502.357,0.000,125.506,93.797,136897.495
7099.000,41502.000,41502.357,0.000,125.506,93.898,136897.520
7100.000,41502.000,41502.357,0.000,125.506,93.699,136897.545
7101.000,41502.000,41502.357,0.000,125.506,93.699,136897.570
7102.000,41502.000,41502.357,0.000,125.506,93.797,136897.595
7103.000,41502.000,41502.357,0.000,125.506,93.699,136897.625
7103.999,41502.000,41502.357,0.000,125.506,94.000,136897.650
7104.999,41502.000,41502.357,0.000,125.506,94.000,136897.675
7106.000,41502.000,41502.357,0.000,125.506,93.898,136897.700
7107.000,41502.000,41502.357,0.000,125.506,93.797,136897.725
7108.000,41502.000,41502.357,0.000,125.506,93.797,136897.755
7109.002,41502.000,41502.357,0.000,125.506,93.699,136897.780
7109.999,41502.000,41502.357,0.000,125.506,93.699,136897.805
7110.999,41502.000,41502.357,0.000,125.506,93.598,136897.830
7112.001,41502.000,41502.357,0.000,125.506,93.699,136897.860
7113.000,41502.000,41502.357,0.000,125.506,94.000,136897.885
7114.000,41502.000,41502.357,0.000,125.506,94.199,136897.910
7114.999,41502.000,41502.357,0.000,125.506,93.797,136897.935
7116.000,41502.000,41502.357,0.000,125.506,93.598,136897.960
7117.001,41502.000,41502.357,0.000,125.506,93.598,136897.990
7118.001,41502.000,41502.357,0.000,125.506,93.598,136898.015
7119.000,41502.000,41502.357,0.000,125.506,93.797,136898.040
7119.999,41502.000,41502.357,0.000,125.506,94.199,136898.065
7121.000,41502.000,41502.357,0.000,125.506,94.000,136898.095
7121.999,41502.000,41502.357,0.000,125.506,94.000,136898.120
7123.000,41502.000,41502.357,0.000,125.506,94.000,136898.145
7123.999,41502.000,41502.357,0.000,125.506,94.098,136898.170
7124.999,41502.000,41502.357,0.000,125.506,94.000,136898.195
7126.000,41502.000,41502.357,0.000,125.506,93.199,136898.225
7126.999,41502.000,41502.357,0.000,125.506,92.297,136898.250
7128.000,41502.000,41502.357,0.000,125.506,91.000,136898.275
7128.999,41502.000,41502.357,0.000,125.506,89.699,136898.300
7130.000,41502.000,41502.357,0.000,125.506,88.699,136898.325
7130.999,41502.000,41502.357,0.000,125.506,87.398,136898.350
7132.000,41502.000,41502.357,0.000,125.506,86.000,136898.375
7133.000,41502.000,41502.357,0.000,125.506,84.898,136898.395
7134.000,41502.000,41502.357,0.000,125.506,83.398,136898.420
7135.000,41502.000,41502.357,0.000,125.506,81.797,136898.445
7136.000,41502.000,41502.357,0.000,125.506,80.598,136898.465
7137.000,41502.000,41502.357,0.000,125.506,80.500,136898.490
7138.001,41502.000,41502.357,0.000,125.506,81.199,136898.510
7138.999,41502.000,41502.357,0.000,125.506,82.000,136898.535
7139.999,41502.000,41502.357,0.000,125.506,82.500,136898.555
7141.000,41502.000,41502.357,0.000,125.506,83.000,136898.580
7141.999,41502.000,41502.357,0.000,125.506,83.398,136898.600
7143.000,41502.000,41502.357,0.000,125.506,83.398,136898.625
7144.000,41502.000,41502.357,0.000,125.506,83.000,136898.650
7145.000,41502.000,41502.357,0.000,125.506,83.098,136898.670
7145.999,41502.000,41502.357,0.000,125.506,82.898,136898.695
7146.999,41502.000,41502.357,0.000,125.506,82.898,136898.720
7147.999,41502.000,41502.357,0.000,125.506,83.098,136898.740
7149.000,41502.000,41502.357,0.000,125.506,82.898,136898.765
7149.999,41502.000,41502.357,0.000,125.506,82.797,136898.785
7151.000,41502.000,41502.357,0.000,125.506,82.898,136898.810
7152.000,41502.000,41502.357,0.000,125.506,83.199,136898.835
7152.999,41502.000,41502.357,0.000,125.506,82.898,136898.855
7154.002,41502.000,41502.357,0.000,125.506,83.000,136898.880
7155.000,41502.000,41502.357,0.000,125.506,82.699,136898.905
7155.999,41502.000,41502.357,0.000,125.506,83.000,136898.925
7157.000,41502.000,41502.357,0.000,125.506,83.098,136898.950
7158.000,41502.000,41502.357,0.000,125.506,83.000,136898.970
7159.001,41502.000,41502.357,0.000,125.506,83.000,136898.995
7159.999,41502.000,41502.357,0.000,125.506,82.699,136899.020
7161.000,41502.000,41502.357,0.000,125.506,82.598,136899.040
7162.002,41502.000,41502.357,0.000,125.506,82.797,136899.065
7162.999,41502.000,41502.357,0.000,125.506,82.699,136899.085
7164.000,41502.000,41502.357,0.000,125.506,82.598,136899.110
7164.999,41502.000,41502.357,0.000,125.506,82.699,136899.135
7166.001,41502.000,41502.357,0.000,125.506,82.500,136899.155
7166.999,41502.000,41502.357,0.000,125.506,82.598,136899.180
7168.000,41502.000,41502.357,0.000,125.506,82.500,136899.200
7169.000,41502.000,41502.357,0.000,125.506,82.598,136899.225
7170.000,41502.000,41502.357,0.000,125.506,82.699,136899.245
7170.999,41502.000,41502.357,0.000,125.506,82.699,136899.270
7172.000,41502.000,41502.357,0.000,125.506,82.598,136899.295
7173.000,41502.000,41502.357,0.000,125.506,82.699,136899.315
7173.999,41502.000,41502.357,0.000,125.506,82.398,136899.340
7175.001,41502.000,41502.357,0.000,125.506,82.297,136899.360
7176.000,41502.000,41502.357,0.000,125.506,82.297,136899.385
7177.000,41502.000,41502.357,0.000,125.506,82.199,136899.410
7177.999,41502.000,41502.357,0.000,125.506,82.199,136899.430
7179.000,41502.000,41502.357,0.000,125.506,82.297,136899.455
7179.999,41502.000,41502.357,0.000,125.506,82.398,136899.475
7180.999,41502.000,41502.357,0.000,125.506,82.398,136899.500
7181.999,41502.000,41502.357,0.000,125.506,82.098,136899.520
7183.000,41502.000,41502.357,0.000,125.506,81.898,136899.545
7183.999,41502.000,41502.357,0.000,125.506,82.000,136899.570
7185.002,41502.000,41502.357,0.000,125.506,82.098,136899.590
7185.999,41502.000,41502.357,0.000,125.506,81.898,136899.615
7187.000,41502.000,41502.357,0.000,125.506,82.000,136899.635
7187.999,41502.000,41502.357,0.000,125.506,82.199,136899.660
7189.000,41502.000,41502.357,0.000,125.506,82.297,136899.680
7190.002,41502.000,41502.357,0.000,125.506,82.598,136899.705
7190.999,41502.000,41502.357,0.000,125.506,82.500,136899.730
7192.000,41502.000,41502.357,0.000,125.506,82.199,136899.750
7192.999,41502.000,41502.357,0.000,125.506,82.297,136899.775
7194.000,41502.000,41502.357,0.000,125.506,82.098,136899.795
7195.000,41502.000,41502.357,0.000,125.506,82.199,136899.820
7196.000,41502.000,41502.357,0.000,125.506,82.398,136899.840
7197.000,41502.000,41502.357,0.000,125.506,82.500,136899.865
7197.999,41502.000,41502.357,0.000,125.506,82.699,136899.890
7199.000,41502.000,41502.357,0.000,125.506,83.098,136899.910
7200.000,41502.000,41502.357,0.000,125.506,83.000,136899.935
7201.001,41502.000,41502.357,0.000,125.506,83.098,136899.955
7201.999,41502.000,41502.357,0.000,125.506,83.098,136899.980
7202.999,41502.000,41502.357,0.000,125.506,83.398,136900.005
7204.000,41502.000,41502.357,0.000,125.506,83.098,136900.025
7204.999,41502.000,41502.357,0.000,125.506,82.898,136900.050
7205.999,41502.000,41502.357,0.000,125.506,82.699,136900.070
7207.000,41502.000,41502.357,0.000,125.506,82.797,136900.095
7208.000,41502.000,41502.357,0.000,125.506,82.898,136900.120
7208.999,41502.000,41502.357,0.000,125.506,82.500,136900.140
7210.000,41502.000,41502.357,0.000,125.506,82.500,136900.165
7210.999,41502.000,41502.357,0.000,125.506,82.598,136900.185
7212.001,41502.000,41502.357,0.000,125.506,82.598,136900.210
7212.999,41502.000,41502.357,0.000,125.506,82.898,136900.235
7214.000,41502.000,41502.357,0.000,125.506,82.699,136900.255
7215.003,41502.000,41502.357,0.000,125.506,82.699,136900.280
7216.002,41502.000,41502.357,0.000,125.506,82.797,136900.300
7217.001,41502.000,41502.357,0.000,125.506,82.797,136900.325
7218.000,41502.000,41502.357,0.000,125.506,82.699,136900.350
7219.000,41502.000,41502.357,0.000,125.506,82.398,136900.370
7220.000,41502.000,41502.357,0.000,125.506,82.398,136900.395
7221.000,41502.000,41502.357,0.000,125.506,82.500,136900.415
7222.006,41502.000,41502.357,0.000,125.506,82.297,136900.440
7222.999,41502.000,41502.357,0.000,125.506,82.199,136900.465
7223.999,41502.000,41502.357,0.000,125.506,82.297,136900.485
7225.004,41502.000,41502.357,0.000,125.506,82.797,136900.510
7226.001,41502.000,41502.357,0.000,125.506,82.699,136900.530
7227.000,41502.000,41502.357,0.000,125.506,82.297,136900.555
7228.001,41502.000,41502.357,0.000,125.506,82.598,136900.580
7228.999,41502.000,41502.357,0.000,125.506,82.500,136900.600
7230.000,41502.000,41502.357,0.000,125.506,82.699,136900.625
7230.999,41502.000,41502.357,0.000,125.506,83.098,136900.645
7232.001,41502.000,41502.357,0.000,125.506,82.797,136900.670
7233.001,41502.000,41502.357,0.000,125.506,82.500,136900.690
7234.000,41502.000,41502.357,0.000,125.506,82.098,136900.715
7234.999,41502.000,41502.357,0.000,125.506,82.000,136900.740
7236.004,41502.000,41502.357,0.000,125.506,82.098,136900.760
7236.999,41502.000,41502.357,0.000,125.506,82.098,136900.785
7237.999,41502.000,41502.357,0.000,125.506,82.898,136900.805
7239.000,41502.000,41502.357,0.000,125.506,82.898,136900.830
7240.000,41502.000,41502.357,0.000,125.506,82.699,136900.850
7241.000,41502.000,41502.357,0.000,125.506,82.898,136900.875
7242.000,41502.000,41502.357,0.000,125.506,83.598,136900.900
7243.002,41502.000,41502.357,0.000,125.506,84.398,136900.920
7243.999,41502.000,41502.357,0.000,125.506,84.699,136900.945
7245.000,41502.000,41502.357,0.000,125.506,84.500,136900.970
7245.999,41502.000,41502.357,0.000,125.506,84.500,136900.990
7247.000,41502.000,41502.357,0.000,125.506,84.598,136901.015
7247.999,41502.000,41502.357,0.000,125.506,85.000,136901.040
7249.000,41502.000,41502.357,0.000,125.506,85.398,136901.065
7250.000,41502.000,41502.357,0.000,125.506,86.500,136901.085
7251.000,41502.000,41502.357,0.000,125.506,87.000,136901.110
7252.000,41502.000,41502.357,0.000,125.506,87.398,136901.135
7253.001,41502.000,41502.357,0.000,125.506,88.000,136901.160
7254.001,41502.000,41502.357,0.000,125.506,88.398,136901.185
7254.999,41502.000,41502.357,0.000,125.506,88.699,136901.210
7256.000,41502.000,41502.357,0.000,125.506,89.199,136901.235
7257.000,41502.000,41502.357,0.000,125.506,88.898,136901.260
7258.000,41502.000,41502.357,0.000,125.506,89.398,136901.280
7259.000,41502.000,41502.357,0.000,125.506,88.797,136901.305
7259.999,41502.000,41502.357,0.000,125.506,88.898,136901.330
7261.001,41502.000,41502.357,0.000,125.506,88.500,136901.355
7262.000,41502.000,41502.357,0.000,125.506,88.500,136901.380
7262.999,41502.000,41502.357,0.000,125.506,88.398,136901.405
7264.000,41502.000,41502.357,0.000,125.506,88.000,136901.430
7265.000,41502.000,41502.357,0.000,125.506,88.098,136901.455
7265.999,41502.000,41502.357,0.000,125.506,87.797,136901.480
7267.000,41502.000,41502.357,0.000,125.506,87.598,136901.505
7268.000,41502.000,41502.357,0.000,125.506,87.699,136901.530
7269.000,41502.000,41502.357,0.000,125.506,87.699,136901.550
7270.000,41502.000,41502.357,0.000,125.506,87.699,136901.575
7271.004,41502.000,41502.357,0.000,125.506,88.000,136901.600
